subplot,veg_plot,species,base_D,height_budscar_cm,height_total_cm,date,,,
A01E,2,ACPE,0-1,22.5,23,2020-08-04,,,
A01E,2,ACPE,0-1,62,76,2020-08-04,,,
A01E,2,ACPE,0-1,0,5.8,2020-08-04,,,
A01E,2,FAGR,0-1,44.6,53,2020-08-04,,,
A01E,2,ACSA,0-1,16,17.4,2020-08-04,,,
A01E,2,ACSA,0-1,16.8,17.3,2020-08-04,,,
A01E,2,ACRU,0-1,12.8,14.2,2020-08-04,,,
A01E,2,ACPE,0-1,15,15.8,2020-08-04,,,
A01E,2,ACSA,0-1,14.4,14.5,2020-08-04,,,
A01E,2,ACSA,0-1,10.1,10.7,2020-08-04,,,
A01E,2,ACSA,0-1,8.5,9.5,2020-08-04,,,
A01E,2,ACPE,0-1,55,63.8,2020-08-04,,,
A01E,2,ACRU,0-1,11.5,11.8,2020-08-04,,,
A01E,2,ACSA,0-1,6.6,8,2020-08-04,,,
A01E,4,ACPE,0-1,8,28.7,2020-08-04,,,
A01E,4,ACPE,0-1,31,42.2,2020-08-04,,,
A01E,4,ACPE,0-1,7,41.2,2020-08-04,,,
A01E,4,ACRU,0-1,0,7.8,2020-08-04,,,
A01E,4,ACSA,0-1,13.8,13.9,2020-08-04,,,
A01E,4,ACSA,0-1,6,8.8,2020-08-04,,,
A01E,4,ACSA,0-1,11.4,11.8,2020-08-04,,,
A01E,4,ACPE,0-1,25.6,33,2020-08-04,,,
A01E,4,ACPE,0-1,7.4,9,2020-08-04,,,
A01E,4,ACPE,0-1,35.5,108.5,2020-08-04,,,
A01E,4,ACPE,0-1,25,72.1,2020-08-04,,,
A01E,4,ACSA,0-1,8,9.2,2020-08-04,,,
A01E,4,ACPE,0-1,9.5,14,2020-08-04,,,
A01E,4,ACRU,0-1,5.5,8.4,2020-08-04,,,
A01E,6,ACPE,0-1,61,62.5,2020-08-04,,,
A01E,6,ACPE,0-1,64.6,66.6,2020-08-04,,,
A01E,6,ACPE,0-1,73.5,76.4,2020-08-04,,,
A01E,6,ACPE,0-1,103,105.5,2020-08-04,,,
A01E,6,ACPE,0-1,0,5.8,2020-08-04,,,
A01E,6,ACPE,0-1,24.7,25.5,2020-08-04,,,
A01E,6,ACPE,0-1,22.9,24.2,2020-08-04,,,
A01E,6,ACRU,0-1,12,12.3,2020-08-04,,,
A01E,6,ACSA,0-1,4.8,5.4,2020-08-04,,,
A01E,6,ACPE,0-1,41,43.4,2020-08-04,,,
A01E,6,ACRU,0-1,5.5,5.7,2020-08-04,,,
A01E,6,ACRU,0-1,10,10.4,2020-08-04,,,
A01E,6,ACPE,0-1,41.1,43.2,2020-08-04,,,
A01E,6,ACPE,0-1,45,54.3,2020-08-04,,,
A01E,6,ACPE,0-1,64.2,65.2,2020-08-04,,,
A01E,6,ACPE,0-1,13.5,14.8,2020-08-04,,,
A01E,6,ACRU,0-1,8.8,9.2,2020-08-04,,,
A01E,6,AMEL,0-1,8.5,9.7,2020-08-04,,,
A01E,6,AMEL,0-1,9,10,2020-08-04,,,
A01E,6,AMEL,0-1,12.5,12.9,2020-08-04,,,
A01E,6,ACPE,0-1,36,38.2,2020-08-04,,,
A01E,6,ACPE,0-1,64.5,78,2020-08-04,,,
A01E,6,ACPE,0-1,52,53.3,2020-08-04,,,
A01E,6,ACPE,0-1,28,30.3,2020-08-04,,,
A01E,8,ACPE,0-1,0,6.5,2020-08-04,,,
A01E,8,ACPE,0-1,0,5.6,2020-08-04,,,
A01E,8,ACPE,0-1,5.2,7.4,2020-08-04,,,
A01E,8,ACPE,0-1,20.1,22.4,2020-08-04,,,
A01E,8,ACPE,0-1,15,19.2,2020-08-04,,,
A01E,8,ACSA,0-1,0,6.9,2020-08-04,,,
A01E,8,ACPE,0-1,12.5,13.7,2020-08-04,,,
A01E,8,ACSA,0-1,12,13.4,2020-08-04,,,
A01E,8,ACPE,0-1,38.8,40.5,2020-08-04,,,
A01E,8,AMEL,0-1,28.2,28.6,2020-08-04,,,
A01E,8,ACPE,0-1,61,88.5,2020-08-04,,,
A01E,8,ACPE,0-1,33.4,84,2020-08-04,,,
A01E,8,ACPE,0-1,31.8,34.5,2020-08-04,,,
A01E,8,ACSA,0-1,0,9,2020-08-04,,,
A01E,8,ACSA,0-1,0,6.3,2020-08-04,,,
A01W,2,ACPE,0-1,26,27.3,2020-08-04,,,
A01W,2,AMEL,0-1,27,27,2020-08-04,,,
A01W,2,AMEL,0-1,0,14,2020-08-04,,,
A01W,2,AMEL,0-1,0,5.5,2020-08-04,,,
A01W,2,ACPE,0-1,0,16,2020-08-04,,,
A01W,2,ACPE,0-1,0,9.5,2020-08-04,,,
A01W,2,ACPE,0-1,0,13,2020-08-04,,,
A01W,2,ACPE,0-1,27.8,29.5,2020-08-04,,,
A01W,2,ACPE,0-1,36,37,2020-08-04,,,
A01W,2,ACPE,0-1,25,31.4,2020-08-04,,,
A01W,2,FAGR,2-Jan,183.7,202.9,2020-08-04,,,
A01W,2,FAGR,0-1,95.2,97.6,2020-08-04,,,
A01W,2,FAGR,2-Jan,146.8,153.6,2020-08-04,,,
A01W,2,FAGR,0-1,15.6,17,2020-08-04,,,
A01W,2,ACPE,0-1,19,23.3,2020-08-04,,,
A01W,4,ACRU,0-1,7.5,10.6,2020-08-04,,,
A01W,4,ACRU,0-1,7,7.5,2020-08-04,,,
A01W,4,ACRU,0-1,7.6,8.4,2020-08-04,,,
A01W,4,ACRU,0-1,6.7,7.5,2020-08-04,,,
A01W,4,ACRU,0-1,8.3,8.9,2020-08-04,,,
A01W,4,ACRU,0-1,6.9,7.7,2020-08-04,,,
A01W,4,ACRU,0-1,5,6.2,2020-08-04,,,
A01W,4,ACRU,0-1,4.9,5.7,2020-08-04,,,
A01W,4,ACRU,0-1,4,4.7,2020-08-04,,,
A01W,4,ACSA,0-1,9.3,9.6,2020-08-04,,,
A01W,4,ACRU,0-1,7.1,7.4,2020-08-04,,,
A01W,4,ACRU,0-1,7.2,8,2020-08-04,,,
A01W,4,ACRU,0-1,8.8,9.5,2020-08-04,,,
A01W,4,ACSA,0-1,5.7,6.6,2020-08-04,,,
A01W,4,ACPE,0-1,6.8,10.4,2020-08-04,,,
A01W,4,ACPE,0-1,13,14.9,2020-08-04,,,
A01W,4,ACPE,0-1,0,8,2020-08-04,,,
A01W,4,ACRU,0-1,8.5,9.2,2020-08-04,,,
A01W,4,ACRU,0-1,10.7,13,2020-08-04,,,
A01W,4,ACRU,0-1,7.2,7.9,2020-08-04,,,
A01W,4,ACRU,0-1,6.5,8.2,2020-08-04,,,
A01W,4,ACRU,0-1,6.6,7.3,2020-08-04,,,
A01W,4,ACRU,0-1,8.1,8.5,2020-08-04,,,
A01W,4,ACRU,0-1,7,7.5,2020-08-04,,,
A01W,4,FAGR,3-Feb,183,206.2,2020-08-04,,,
A01W,4,ACPE,0-1,52.7,69.6,2020-08-04,,,
A01W,4,ACPE,0-1,51,68.7,2020-08-04,,,
A01W,4,ACPE,0-1,54.6,67.2,2020-08-04,,,
A01W,4,FAGR,0-1,92.7,93.8,2020-08-04,,,
A01W,4,ACRU,0-1,8.5,9.1,2020-08-04,,,
A01W,6,ACPE,0-1,13.5,14.9,2020-08-04,,,
A01W,6,ACRU,0-1,7,9,2020-08-04,,,
A01W,6,ACRU,0-1,3.5,7.4,2020-08-04,,,
A01W,6,ACRU,0-1,3.8,5.7,2020-08-04,,,
A01W,6,ACPE,0-1,9.4,9.7,2020-08-04,,,
A01W,6,ACRU,0-1,7.9,9.2,2020-08-04,,,
A01W,6,ACRU,0-1,4.8,5.6,2020-08-04,,,
A01W,6,ACRU,0-1,6.9,8.5,2020-08-04,,,
A01W,6,ACPE,0-1,0,7.6,2020-08-04,,,
A01W,6,ACPE,0-1,26.5,56,2020-08-04,,,
A01W,6,ACPE,0-1,18.4,43.5,2020-08-04,,,
A01W,6,ACRU,0-1,5,5.3,2020-08-04,,,
A01W,6,ACRU,0-1,4,4.8,2020-08-04,,,
A01W,6,ACPE,0-1,38.2,45.1,2020-08-04,,,
A01W,6,ACRU,0-1,6.5,7.7,2020-08-04,,,
A01W,6,ACRU,0-1,6,6.6,2020-08-04,,,
A01W,6,ACPE,0-1,18.4,25,2020-08-04,,,
A01W,6,ACRU,0-1,3.5,5.1,2020-08-04,,,
A01W,6,VBAC,0-1,0,8.5,2020-08-04,,,
A01W,6,VBAC,0-1,12.6,15.2,2020-08-04,,,
A01W,6,ACRU,0-1,4.4,4.9,2020-08-04,,,
A01W,6,ACRU,0-1,2,5.7,2020-08-04,,,
A01W,6,ACPE,0-1,33.8,59.5,2020-08-04,,,
A01W,6,ACRU,0-1,4.4,4.9,2020-08-04,,,
A01W,6,ACRU,0-1,6.2,8.5,2020-08-04,,,
A01W,6,ACRU,0-1,5.5,6.9,2020-08-04,,,
A01W,6,ACRU,0-1,4.2,9.4,2020-08-04,,,
A01W,6,ACPE,0-1,11,13.9,2020-08-04,,,
A01W,6,ACPE,0-1,9,12.8,2020-08-04,,,
A01W,8,ACRU,0-1,7.5,7.9,2020-08-04,,,
A01W,8,ACRU,0-1,8.5,10.2,2020-08-04,,,
A01W,8,ACRU,0-1,11.7,12.1,2020-08-04,,,
A01W,8,ACSA,0-1,7,7.6,2020-08-04,,,
A01W,8,ACRU,0-1,7.1,7.5,2020-08-04,,,
A01W,8,ACSA,0-1,0,6.9,2020-08-04,,,
A01W,8,ACRU,0-1,5.5,6.2,2020-08-04,,,
A01W,8,ACRU,0-1,12,12.7,2020-08-04,,,
A01W,8,ACRU,0-1,4.8,5.4,2020-08-04,,,
A01W,8,ACRU,0-1,3,3.8,2020-08-04,,,
A01W,8,ACRU,0-1,8.6,9.4,2020-08-04,,,
A01W,8,ACRU,0-1,11.5,12.5,2020-08-04,,,
A01W,8,ACRU,0-1,12,13.3,2020-08-04,,,
A01W,8,ACRU,0-1,8.4,9.2,2020-08-04,,,
A01W,8,ACRU,0-1,3.2,4,2020-08-04,,,
A01W,8,ACRU,0-1,4,4.8,2020-08-04,,,
A01W,8,ACRU,0-1,3.4,4.6,2020-08-04,,,
A01W,8,ACRU,0-1,9,11.1,2020-08-04,,,
A01W,8,ACRU,0-1,7,8.3,2020-08-04,,,
A01W,8,ACRU,0-1,4.6,4.8,2020-08-04,,,
A01W,8,ACRU,0-1,10.6,10.9,2020-08-04,,,
A01W,8,ACRU,0-1,7.2,8.3,2020-08-04,,,
A01W,8,ACRU,0-1,8.5,10.1,2020-08-04,,,
A01W,8,ACRU,0-1,10,10.3,2020-08-04,,,
A01W,8,ACRU,0-1,9.3,10,2020-08-04,,,
A01W,8,ACRU,0-1,7,9,2020-08-04,,,
A01W,8,ACPE,0-1,19.4,25.5,2020-08-04,,,
A01W,8,ACRU,0-1,7,7.3,2020-08-04,,,
A01W,8,ACRU,0-1,8,8.7,2020-08-04,,,
A01W,8,ACRU,0-1,4,7.8,2020-08-04,,,
A01W,8,ACRU,0-1,5.1,6.4,2020-08-04,,,
A01W,8,ACSA,0-1,0,9.2,2020-08-04,,,
A01W,8,ACRU,0-1,9.6,11.7,2020-08-04,,,
A01W,8,ACSA,0-1,17.2,17.6,2020-08-04,,,
A01W,8,FAGR,3-Feb,207.2,231.1,2020-08-04,,,
A01W,8,FAGR,2-Jan,128.4,138.6,2020-08-04,,,
A01W,8,FAGR,0-1,93.9,103,2020-08-04,,,
A01W,8,FAGR,0-1,62.7,67.8,2020-08-04,,,
A01W,8,FAGR,0-1,87.6,94.4,2020-08-04,,,
A01W,8,FAGR,0-1,76.3,84.4,2020-08-04,,,
A02W,6,ACRU,0-1,9,13.3,2020-08-04,,,
A02W,6,ACRU,0-1,6.5,8.1,2020-08-04,,,
A02W,6,ACSA,0-1,12,12.9,2020-08-04,,,
A02W,6,ACPE,0-1,43.6,61.4,2020-08-04,,,
A02W,6,ACPE,0-1,51,74.2,2020-08-04,,,
A02W,6,ACPE,0-1,33.1,52.3,2020-08-04,,,
A02W,6,ACRU,0-1,7.5,10.3,2020-08-04,,,
A02W,6,ACPE,0-1,15,29.8,2020-08-04,,,
A02W,6,ACPE,0-1,12.1,26.4,2020-08-04,,,
A02W,6,ACRU,0-1,7.2,8.5,2020-08-04,,,
A02W,6,FAGR,2-Jan,107.2,134,2020-08-04,,,
A02W,6,ACPE,2-Jan,41.2,121,2020-08-04,,,
A02W,6,ACPE,2-Jan,39.4,109.5,2020-08-04,,,
A02W,6,ACPE,0-1,0,7.8,2020-08-04,,,
A02W,6,ACPE,0-1,0,26,2020-08-04,,,
A02W,6,ACPE,0-1,6,15.1,2020-08-04,,,
A02W,6,ACSA,0-1,11.9,13.2,2020-08-04,,,
A02W,6,ACPE,0-1,15.5,16.7,2020-08-04,,,
A02W,6,FRPE,0-1,0,15.1,2020-08-04,,,
A02W,6,ACSA,0-1,25.8,29,2020-08-04,,,
A02W,6,ACSA,0-1,16.1,18.9,2020-08-04,,,
A02W,6,ACPE,2-Jan,96.3,96.8,2020-08-04,,,
A02W,6,ACPE,2-Jan,69.3,100,2020-08-04,,,
A02W,8,ACPE,0-1,7.2,42.5,2020-08-04,,,
A02W,8,ACPE,0-1,15.7,30.3,2020-08-04,,,
A02W,8,ACPE,2-Jan,68.7,140,2020-08-04,,,
A02W,8,ACSA,0-1,9,13.7,2020-08-04,,,
A02W,8,ACSA,0-1,16.6,18.1,2020-08-04,,,
A02W,8,ACPE,0-1,2.5,12.1,2020-08-04,,,
A02W,8,ACPE,0-1,3.7,6.2,2020-08-04,,,
A02W,8,ACSA,0-1,8.4,8.8,2020-08-04,,,
A02W,8,ACPE,0-1,66.2,93.4,2020-08-04,,,
A02W,8,ACSA,0-1,12.8,13.2,2020-08-04,,,
A02W,8,ACPE,0-1,11.5,19.7,2020-08-04,,,
A02W,8,ACPE,0-1,14.9,34,2020-08-04,,,
A02W,8,ACPE,0-1,40.1,61.7,2020-08-04,,,
A02W,8,ACSA,0-1,9.4,11.9,2020-08-04,,,
A02W,8,AMEL,0-1,14,15.2,2020-08-04,,,
A02W,8,AMEL,0-1,25,29.3,2020-08-04,,,
A02W,8,AMEL,0-1,24.5,25.2,2020-08-04,,,
A02W,8,ACPE,0-1,32,65.1,2020-08-04,,,
A02W,8,ACPE,0-1,32,53.9,2020-08-04,,,
A02W,8,ACPE,0-1,25.6,54.7,2020-08-04,,,
A02W,8,ACPE,0-1,14.4,33,2020-08-04,,,
A02W,2,ACSA,0-1,0,8.1,2020-08-04,,,
A02W,2,ACSA,0-1,0,7.4,2020-08-04,,,
A02W,2,ACSA,0-1,9.7,10.5,2020-08-04,,,
A02W,2,ACSA,0-1,0,6.1,2020-08-04,,,
A02W,2,ACSA,0-1,9.8,11.3,2020-08-04,,,
A02W,2,ACSA,0-1,13.1,13.8,2020-08-04,,,
A02W,2,ACPE,0-1,46.2,47.9,2020-08-04,,,
A02W,2,ACPE,0-1,47.1,52.8,2020-08-04,,,
A02W,2,ACPE,0-1,22,24.4,2020-08-04,,,
A02W,2,ACPE,0-1,56.9,58.2,2020-08-04,,,
A02W,2,ACPE,0-1,12.2,14.9,2020-08-04,,,
A02W,2,ACSA,0-1,0,5.9,2020-08-04,,,
A02W,2,ACRU,0-1,5,5.6,2020-08-04,,,
A02W,2,ACPE,0-1,6.5,8.4,2020-08-04,,,
A02W,2,ACPE,0-1,4,5.7,2020-08-04,,,
A02W,2,ACSA,0-1,0,6.8,2020-08-04,,,
A02W,2,ACSA,0-1,10.5,11.6,2020-08-04,,,
A02W,2,ACSA,0-1,11.7,12.5,2020-08-04,,,
A02W,2,ACPE,0-1,8.5,11.1,2020-08-04,,,
A02W,2,ACPE,2-Jan,38.4,59.9,2020-08-04,,,
A02W,2,ACPE,0-1,48.7,51.1,2020-08-04,,,
A02W,2,ACPE,2-Jan,117.4,127.4,2020-08-04,,,
A02W,4,ACPE,0-1,16,23.8,2020-08-04,,,
A02W,4,ACPE,0-1,41.5,69.7,2020-08-04,,,
A02W,4,ACPE,0-1,21.5,46.6,2020-08-04,,,
A02W,4,ACPE,0-1,72.1,87.2,2020-08-04,,,
A02W,4,ACPE,0-1,0,2.3,2020-08-04,,,
A02W,4,ACPE,0-1,8.7,13.5,2020-08-04,,,
A02W,4,ACPE,0-1,107.1,129.4,2020-08-04,,,
A02W,4,ACPE,0-1,101.1,102.7,2020-08-04,,,
A02W,4,ACPE,0-1,30.4,35.7,2020-08-04,,,
A02W,4,ACPE,0-1,5.5,14.9,2020-08-04,,,
A02W,4,ACPE,0-1,5.6,12.8,2020-08-04,,,
A02W,4,ACPE,0-1,8,13.7,2020-08-04,,,
A02W,4,ACPE,0-1,41.5,48.2,2020-08-04,,,
A02W,4,ACPE,0-1,44.1,46.5,2020-08-04,,,
A02W,4,ACPE,2-Jan,169,170.8,2020-08-04,,,
A02W,4,ACPE,2-Jan,298,366.3,2020-08-04,,,
A02W,4,ACPE,0-1,120,136.7,2020-08-04,,,
A02W,4,ACPE,0-1,63,103.8,2020-08-04,,,
A02W,4,ACPE,2-Jan,83.5,128.4,2020-08-04,,,
A02W,4,ACPE,0-1,68.8,70.7,2020-08-04,,,
A02W,4,ACPE,0-1,7,13.1,2020-08-04,,,
A02E,6,ACPE,0-1,0,4.6,2020-08-04,,,
A02E,6,ACPE,0-1,0,3.9,2020-08-04,,,
A02E,6,ACPE,0-1,0,2.7,2020-08-04,,,
A02E,6,ACPE,0-1,7.4,9.3,2020-08-04,,,
A02E,6,ACPE,0-1,11.5,13.3,2020-08-04,,,
A02E,6,ACPE,0-1,9.5,11.2,2020-08-04,,,
A02E,6,ACPE,0-1,9.3,10.4,2020-08-04,,,
A02E,6,FRPE,0-1,16,16.6,2020-08-04,,,
A02E,6,ACSA,0-1,0,9.9,2020-08-04,,,
A02E,6,ACPE,0-1,27,29.8,2020-08-04,,,
A02E,6,ACSA,0-1,0,8.9,2020-08-04,,,
A02E,6,POGR,0-1,0,12.7,2020-08-04,,,
A02E,6,ACSA,0-1,3.8,6,2020-08-04,,,
A02E,6,FRPE,0-1,15.7,16.6,2020-08-04,,,
A02E,6,ACSA,0-1,0,6.3,2020-08-04,,,
A02E,6,FRPE,0-1,14.9,15.9,2020-08-04,,,
A02E,6,ACSA,0-1,0,8.6,2020-08-04,,,
A02E,6,ACSA,0-1,13.5,14.6,2020-08-04,,,
A02E,6,ACSA,0-1,22.1,22.4,2020-08-04,,,
A02E,6,ACSA,0-1,5.8,6.1,2020-08-04,,,
A02E,6,ACRU,0-1,4.2,5.7,2020-08-04,,,
A02E,6,ACRU,0-1,3,6.3,2020-08-04,,,
A02E,6,ACPE,0-1,10.4,11.7,2020-08-04,,,
A02E,6,ACPE,0-1,24.4,26,2020-08-04,,,
A02E,6,ACPE,0-1,14.2,15.8,2020-08-04,,,
A02E,6,ACPE,0-1,20.1,21.7,2020-08-04,,,
A02E,6,ACPE,0-1,0,2.8,2020-08-04,,,
A02E,6,ACSA,0-1,0,6.9,2020-08-04,,,
A02E,6,ACSA,0-1,0,9.6,2020-08-04,,,
A02E,6,ACPE,0-1,23.6,25.1,2020-08-04,,,
A02E,6,ACPE,0-1,191.7,193.2,2020-08-04,,,
A02E,6,FAGR,0-1,71.3,82.9,2020-08-04,,,
A02E,6,FAGR,0-1,95.6,98.3,2020-08-04,,,
A02E,8,ACPE,0-1,0,7.1,2020-08-04,,,
A02E,8,ACPE,0-1,0,5.2,2020-08-04,,,
A02E,8,ACPE,0-1,0,6.4,2020-08-04,,,
A02E,2,ACPE,0-1,4.8,10.4,2020-08-04,,,
A02E,2,ACPE,0-1,52.4,52.9,2020-08-04,,,
A02E,2,ACPE,0-1,51.6,52.8,2020-08-04,,,
A02E,2,ACPE,0-1,15.8,16.9,2020-08-04,,,
A02E,2,ACPE,0-1,38.6,38.8,2020-08-04,,,
A02E,2,ACSA,0-1,14.6,15.1,2020-08-04,,,
A02E,2,ACSA,0-1,8,8.9,2020-08-04,,,
A02E,2,ACPE,0-1,22.2,24.1,2020-08-04,,,
A02E,2,ACPE,0-1,15.4,17.4,2020-08-04,,,
A02E,2,ACPE,0-1,49.3,52.2,2020-08-04,,,
A02E,2,FAGR,2-Jan,177.1,177.5,2020-08-04,,,
A02E,2,ACSA,0-1,5.9,6.3,2020-08-04,,,
A02E,2,ACSA,0-1,6.1,6.5,2020-08-04,,,
A02E,2,ACPE,0-1,11.5,12.8,2020-08-04,,,
A02E,2,ACPE,0-1,0,6,2020-08-04,,,
A02E,4,ACPE,0-1,13.5,15.9,2020-08-04,,,
A02E,4,ACSA,0-1,3.6,6.4,2020-08-04,,,
A02E,4,ACSA,0-1,5.8,10.3,2020-08-04,,,
A02E,4,ACSA,0-1,14.5,17.9,2020-08-04,,,
A02E,4,ACSA,0-1,14.2,17.8,2020-08-04,,,
A02E,4,ACSA,0-1,0,7.9,2020-08-04,,,
A02E,4,ACSA,0-1,0,8.8,2020-08-04,,,
A02E,4,ACSA,0-1,0,6,2020-08-04,,,
A02E,4,ACPE,0-1,7.1,10.3,2020-08-04,,,
A02E,4,ACPE,0-1,20,21.6,2020-08-04,,,
A02E,4,ACSA,0-1,0,9.4,2020-08-04,,,
A02E,4,ACSA,0-1,15.7,16.1,2020-08-04,,,
A02E,4,ACSA,0-1,0,5.8,2020-08-04,,,
A02E,4,ACSA,0-1,0,7.2,2020-08-04,,,
A02E,4,ACRU,0-1,5.1,5.6,2020-08-04,,,
A02E,4,ACRU,0-1,4.5,6.1,2020-08-04,,,
A02E,4,ACRU,0-1,0,5.9,2020-08-04,,,
A02E,4,ACSA,0-1,0,6.7,2020-08-04,,,
A02E,4,ACSA,0-1,0,6.2,2020-08-04,,,
A02E,4,ACPE,0-1,43.2,51.9,2020-08-04,,,
A02E,4,POGR,0-1,0,49,2020-08-04,,,
A02E,6,ACSA,0-1,5.3,6.4,2020-08-04,,,
A02E,6,ACRU,0-1,5.2,5.5,2020-08-04,,,
A02E,6,ACRU,0-1,3.6,4,2020-08-04,,,
A02E,6,ACSA,0-1,5.9,6.7,2020-08-04,,,
A02E,6,ACSA,0-1,5.5,5.9,2020-08-04,,,
A02E,6,ACRU,0-1,3,3.2,2020-08-04,,,
A02E,6,ACSA,0-1,0,6,2020-08-04,,,
A02E,6,ACRU,0-1,5.2,6.2,2020-08-04,,,
A02E,6,ACSA,0-1,0,8.8,2020-08-04,,,
A02E,6,ACSA,0-1,0,5.6,2020-08-04,,,
A02E,6,ACPE,0-1,8.4,8.5,2020-08-04,,,
A02E,6,ACPE,0-1,10.5,16.3,2020-08-04,,,
A04W,6,ACSA,0-1,0,6.4,2020-08-04,,,
A04W,6,ACRU,0-1,6.9,7.1,2020-08-04,,,
A04W,6,ACSA,0-1,0,6.9,2020-08-04,,,
A04W,6,ACPE,0-1,9.5,10.9,2020-08-04,,,
A04W,6,ACRU,0-1,0,4.8,2020-08-04,,,
A04W,6,NA,0-1,0,5.5,2020-08-04,,,
A04W,6,VBAC,0-1,18.5,19.9,2020-08-04,,,
A04W,6,VBAC,0-1,27.2,27.5,2020-08-04,,,
A04W,6,VBAC,0-1,39.4,58.1,2020-08-04,,,
A04W,6,VBAC,0-1,37.5,41.4,2020-08-04,,,
A04W,6,VBAC,0-1,22,25.4,2020-08-04,,,
A04W,6,ACRU,0-1,6.5,6.9,2020-08-04,,,
A04W,8,ACPE,0-1,34.6,36.8,2020-08-04,,,
A04W,8,ACPE,0-1,14.1,32.2,2020-08-04,,,
A04W,8,ACPE,0-1,4.7,6.4,2020-08-04,,,
A04W,8,ACSA,0-1,12.4,12.8,2020-08-04,,,
A04W,8,ACSA,0-1,0,5.8,2020-08-04,,,
A04W,8,ACSA,0-1,0,6.4,2020-08-04,,,
A04W,8,ACSA,0-1,0,7.6,2020-08-04,,,
A04W,8,ACSA,0-1,0,5.4,2020-08-04,,,
A04W,8,ACSA,0-1,0,5.4,2020-08-04,,,
A04W,8,ACPE,0-1,12.7,19.1,2020-08-04,,,
A04W,8,ACPE,0-1,13.4,14.9,2020-08-04,,,
A04W,8,ACSA,0-1,0,6.5,2020-08-04,,,
A04W,8,ACSA,0-1,0,8,2020-08-04,,,
A04W,8,ACSA,0-1,0,6.8,2020-08-04,,,
A04W,8,ACRU,0-1,0,4.9,2020-08-04,,,
A04W,8,ACPE,0-1,41.6,42.7,2020-08-04,,,
A04W,8,ACSA,0-1,0,7.4,2020-08-04,,,
A04W,8,ACSA,0-1,0,6.5,2020-08-04,,,
A04W,8,ACSA,0-1,11.2,11.9,2020-08-04,,,
A04W,8,ACSA,0-1,0,5.4,2020-08-04,,,
A04W,8,ACRU,0-1,5.5,6.6,2020-08-04,,,
A04W,8,ACSA,0-1,0,6.6,2020-08-04,,,
A04W,8,ACPE,0-1,60,67.6,2020-08-04,,,
A04W,8,ACPE,0-1,60,64,2020-08-04,,,
A04W,2,ACSA,0-1,8.5,9.6,2020-08-04,,,
A04W,2,ACSA,0-1,13.2,14.9,2020-08-04,,,
A04W,2,ACSA,0-1,7.8,8.4,2020-08-04,,,
A04W,2,ACSA,0-1,9,9.3,2020-08-04,,,
A04W,2,ACSA,0-1,0,6.6,2020-08-04,,,
A04W,2,ACSA,0-1,0,8.1,2020-08-04,,,
A04W,2,ACSA,0-1,12.4,12.8,2020-08-04,,,
A04W,2,ACSA,0-1,6.1,6.6,2020-08-04,,,
A04W,2,ACSA,0-1,9.1,9.6,2020-08-04,,,
A04W,2,ACSA,0-1,0,6.2,2020-08-04,,,
A04W,2,ACSA,0-1,6.1,6.6,2020-08-04,,,
A04W,2,ACPE,0-1,19.5,20.4,2020-08-04,,,
A04W,2,ACPE,0-1,20,21,2020-08-04,,,
A04W,2,ACSA,0-1,8.1,8.8,2020-08-04,,,
A04W,2,ACSA,0-1,0,6.1,2020-08-04,,,
A04W,2,ACSA,0-1,7.1,7.4,2020-08-04,,,
A04W,2,ACRU,0-1,3,4.6,2020-08-04,,,
A04W,2,ACSA,0-1,5.4,5.9,2020-08-04,,,
A04W,2,ACSA,0-1,7.4,7.8,2020-08-04,,,
A04W,2,ACRU,0-1,4.9,5.5,2020-08-04,,,
A04W,2,ACSA,0-1,0,6.9,2020-08-04,,,
A04W,2,ACSA,0-1,9.5,10,2020-08-04,,,
A04W,2,ACSA,0-1,9.6,9.9,2020-08-04,,,
A04W,2,ACSA,0-1,11,11.4,2020-08-04,,,
A04W,2,ACSA,0-1,0,6.8,2020-08-04,,,
A04W,2,ACSA,0-1,10.1,11,2020-08-04,,,
A04W,2,AMEL,0-1,4.6,6.6,2020-08-04,,,
A04W,2,ACRU,0-1,6,6.4,2020-08-04,,,
A04W,2,ACRU,0-1,7.1,7.5,2020-08-04,,,
A04W,2,ACSA,0-1,0,3.5,2020-08-04,,,
A04W,2,ACSA,0-1,13.6,14.4,2020-08-04,,,
A04W,2,ACSA,0-1,12.1,12.5,2020-08-04,,,
A04W,2,ACRU,0-1,0,5,2020-08-04,,,
A04W,2,ACSA,0-1,0,3.8,2020-08-04,,,
A04W,2,AMEL,0-1,12.4,12.9,2020-08-04,,,
A04W,2,ACPE,0-1,25.1,28.7,2020-08-04,,,
A04W,2,ACPE,0-1,58.4,61.2,2020-08-04,,,
A04W,4,ACSA,0-1,8.5,9.8,2020-08-04,,,
A04W,4,ACPE,0-1,10.2,11.3,2020-08-04,,,
A04W,4,ACSA,0-1,0,6.4,2020-08-04,,,
A04W,4,ACSA,0-1,0,6.9,2020-08-04,,,
A04W,4,ACSA,0-1,0,3.5,2020-08-04,,,
A04W,4,ACSA,0-1,0,6.1,2020-08-04,,,
A04W,4,ACSA,0-1,8.6,9.3,2020-08-04,,,
A04W,4,ACSA,0-1,9.1,10.1,2020-08-04,,,
A04W,4,ACSA,0-1,0,6.2,2020-08-04,,,
A04W,4,ACSA,0-1,0,6.3,2020-08-04,,,
